pair_id,seed,stage,face_width,face_height,wh_ratio,jaw_width,cheek_width,temple_width,interocular_dist,nose_width,mouth_width,jaw_angle,contour_area,mut_head,mut_head_cheek,mut_head_chin,mut_head_ear,mut_head_ear_helix,mut_head_ear_lobule,mut_head_eye_botton lid,mut_head_eye_eyelashes,mut_head_eye_iris,mut_head_eye_pupil,mut_head_eye_sclera,mut_head_eye_tear duct,mut_head_eye_top lid,mut_head_eyebrow,mut_head_forehead,mut_head_frown,mut_head_hair,mut_head_hair_sideburns,mut_head_jaw,mut_head_moustache,mut_head_mouth_inferior lip,mut_head_mouth_oral comisure,mut_head_mouth_superior lip,mut_head_mouth_teeth,mut_head_neck,mut_head_nose,mut_head_nose_ala of nose,mut_head_nose_bridge,mut_head_nose_nose tip,mut_head_nose_nostril,mut_head_philtrum,mut_head_temple,mut_head_wrinkles
p3,65,StyleGAN2_Output,578.1245727539062,439.0,1.3169124126434326,446.1894226074219,540.0148315429688,483.004150390625,145.0,129.00387573242188,271.0166015625,108.71891784667969,235433.5,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0
p3,66,Gene_Crossover,560.0009155273438,466.0096435546875,1.2016938924789429,445.2201843261719,535.0934448242188,469.0042724609375,144.00347900390625,134.0,257.0311279296875,101.97471618652344,239660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,66,Mutation_Enabled,558.0322875976562,440.0045471191406,1.2682421207427979,422.0047302246094,517.0,481.00103759765625,146.0,118.0,259.0019226074219,104.28723907470703,222472.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
p3,66,StyleGAN2_Output,558.0143432617188,441.0045471191406,1.2653255462646484,421.01068115234375,512.00390625,477.00103759765625,146.00341796875,114.0,256.0078125,105.0066909790039,222607.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
p3,67,Gene_Crossover,558.0009155273438,464.00970458984375,1.2025630474090576,447.4930114746094,526.186279296875,476.00946044921875,148.01351928710938,127.00393676757812,250.0,102.34835052490234,240667.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,67,Mutation_Enabled,571.0034790039062,454.0704650878906,1.2575217485427856,452.2831115722656,547.131591796875,482.00103759765625,155.0,146.01370239257812,269.0018615722656,105.00164794921875,236475.0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
p3,67,StyleGAN2_Output,570.0078735351562,455.0274658203125,1.2526888847351074,454.48541259765625,542.1328125,476.0262451171875,150.0,139.03236389160156,263.0,106.65852355957031,237264.0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
p3,68,Gene_Crossover,546.032958984375,465.0010681152344,1.1742616891860962,424.1992492675781,516.06201171875,469.0010681152344,147.0,140.0,263.0075988769531,100.71676635742188,232322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,68,Mutation_Enabled,557.0224609375,452.00994873046875,1.232323408126831,426.1173400878906,522.0038452148438,473.0010681152344,148.0,132.01515197753906,230.00869750976562,98.89321899414062,230354.5,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1
p3,68,StyleGAN2_Output,551.0009155273438,450.010009765625,1.2244192361831665,422.30322265625,514.0972900390625,473.009521484375,149.00335693359375,129.0155029296875,222.020263671875,102.24729919433594,227542.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1
p3,69,Gene_Crossover,557.0322875976562,461.00433349609375,1.2083016633987427,436.0183410644531,521.0086669921875,481.00103759765625,144.00347900390625,131.0,236.0,101.81568908691406,233222.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,69,Mutation_Enabled,555.1090087890625,439.1377868652344,1.26408851146698,428.07476806640625,528.0,478.0261535644531,152.0,136.01470947265625,249.00201416015625,105.34352111816406,229603.0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0
p3,69,StyleGAN2_Output,557.1085815429688,438.01824951171875,1.2718844413757324,431.2273254394531,525.008544921875,474.0168762207031,148.0,126.015869140625,250.0019989013672,106.98818969726562,227968.0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0
p3,70,Gene_Crossover,550.0581665039062,464.0010681152344,1.1854674816131592,418.1195983886719,517.0038452148438,473.0010681152344,142.00352478027344,133.00375366210938,267.0018615722656,100.0650863647461,234646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,70,Mutation_Enabled,551.0081787109375,438.00457763671875,1.2579964399337769,421.0581970214844,517.0009765625,484.0093078613281,150.00332641601562,129.00387573242188,253.0,102.28559112548828,222439.5,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
p3,70,StyleGAN2_Output,551.0145263671875,440.0045471191406,1.2522927522659302,428.1681823730469,516.0474853515625,477.0,144.00347900390625,125.00399780273438,254.00196838378906,103.7301025390625,223267.5,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
p3,71,Gene_Crossover,556.0728149414062,460.0010986328125,1.2088510990142822,435.1390686035156,519.0241088867188,477.0041809082031,145.0137939453125,132.0037841796875,256.0,101.53426361083984,233083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,71,Mutation_Enabled,562.107666015625,443.0406188964844,1.268749713897705,427.057373046875,527.0,479.0093994140625,146.0,137.00364685058594,246.0081329345703,102.77447509765625,227112.0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0
p3,71,StyleGAN2_Output,560.0321655273438,443.0011291503906,1.264177680015564,435.09307861328125,524.0152587890625,477.0,145.00344848632812,133.01502990722656,243.00205993652344,104.77167510986328,228479.0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0
p3,72,Gene_Crossover,548.1104125976562,466.03863525390625,1.1761051416397095,424.0424499511719,510.0039367675781,467.0267639160156,148.0,129.0,248.0181427001953,99.61396789550781,230222.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,72,Mutation_Enabled,559.0,441.0283508300781,1.2674921751022339,442.0282897949219,527.0151977539062,477.0094299316406,148.0033721923828,138.01449584960938,274.0292053222656,102.45942687988281,221369.0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
p3,72,StyleGAN2_Output,561.0222778320312,442.0011291503906,1.2692779302597046,439.0558166503906,528.008544921875,477.01678466796875,147.0,136.01470947265625,271.0461120605469,104.62844848632812,222959.0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
p3,73,Gene_Crossover,547.0913696289062,447.0,1.223918080329895,422.232177734375,510.0245056152344,476.00103759765625,147.0,136.00367736816406,262.0019226074219,100.9513931274414,224262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,73,Mutation_Enabled,558.057373046875,456.0537109375,1.2236659526824951,430.00115966796875,521.0038452148438,476.00421142578125,153.0,130.00384521484375,239.00836181640625,98.41387176513672,234304.0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
p3,73,StyleGAN2_Output,554.0036010742188,453.0,1.222965955734253,429.37744140625,516.0968627929688,475.00421142578125,146.0,132.0,238.00210571289062,101.54899597167969,233140.0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
p3,74,Gene_Crossover,553.0325317382812,467.0010681152344,1.1842211484909058,425.19879150390625,515.0621337890625,476.00421142578125,145.00344848632812,131.00381469726562,263.00189208984375,100.84151458740234,236490.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,74,Mutation_Enabled,566.0883178710938,463.03887939453125,1.2225502729415894,429.26214599609375,532.0460205078125,487.0369567871094,152.0032958984375,140.0142822265625,264.00189208984375,101.64017486572266,238935.0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1
p3,74,StyleGAN2_Output,568.1065063476562,464.0689697265625,1.2241854667663574,432.195556640625,532.0150146484375,478.0093994140625,150.00332641601562,133.00375366210938,259.0,102.39136505126953,240386.0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1
p3,75,Gene_Crossover,559.0438232421875,467.0010681152344,1.1970932483673096,430.22784423828125,521.0469970703125,479.0093994140625,144.00347900390625,135.0148162841797,264.00189208984375,100.40160369873047,237154.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,75,Mutation_Enabled,544.1112060546875,454.0010986328125,1.1984798908233643,415.1204528808594,510.0039367675781,470.0042419433594,141.0,140.0,258.00775146484375,98.69149017333984,225917.5,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
p3,75,StyleGAN2_Output,544.058837890625,455.017578125,1.1956875324249268,418.0299072265625,507.0157775878906,479.0,141.0035400390625,134.0037384033203,252.00198364257812,101.53472137451172,225530.5,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
p3,76,Gene_Crossover,555.0324096679688,470.0010681152344,1.1809173822402954,432.11572265625,518.0241088867188,477.0094299316406,144.0,136.0,256.0,100.66397857666016,236235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,76,Mutation_Enabled,554.0442504882812,446.0044860839844,1.242239236831665,417.3068542480469,514.0155639648438,478.03765869140625,149.00335693359375,135.0148162841797,264.0170593261719,99.52237701416016,220603.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0
p3,76,StyleGAN2_Output,554.032470703125,446.0179443359375,1.2421753406524658,422.232177734375,515.0349731445312,475.0,147.00340270996094,134.01492309570312,258.00775146484375,101.73541259765625,222998.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0
p3,77,Gene_Crossover,557.0440063476562,458.0043640136719,1.216241717338562,424.0047302246094,511.0009765625,474.0094909667969,148.0,130.015380859375,265.0075378417969,102.87874603271484,229013.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,77,Mutation_Enabled,564.01416015625,429.0,1.3147183656692505,437.16473388671875,527.0151977539062,484.0093078613281,147.00340270996094,125.00399780273438,248.0,109.55729675292969,229181.5,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
p3,77,StyleGAN2_Output,564.04345703125,433.04156494140625,1.3025157451629639,433.13970947265625,523.02392578125,478.0041809082031,141.0035400390625,125.0,245.0,109.29774475097656,227336.5,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
p3,78,Gene_Crossover,541.0924072265625,458.0174560546875,1.1813794374465942,414.2716369628906,508.0482177734375,470.00958251953125,145.0,133.01502990722656,259.0019226074219,99.97057342529297,225815.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,78,Mutation_Enabled,551.2322387695312,435.1390686035156,1.2667955160140991,419.0966491699219,517.0,471.0095520019531,147.00340270996094,135.0148162841797,249.0,101.2015380859375,217255.5,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
p3,78,StyleGAN2_Output,561.2280883789062,435.07354736328125,1.2899614572525024,424.3406677246094,520.0240478515625,482.004150390625,145.0,130.015380859375,236.01907348632812,102.14400482177734,221171.5,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
p3,79,Gene_Crossover,557.0224609375,448.0100402832031,1.2433258295059204,436.13873291015625,521.0469970703125,477.00103759765625,146.00341796875,129.0,262.00762939453125,104.92818450927734,225788.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,79,Mutation_Enabled,535.0037231445312,467.0385437011719,1.1455236673355103,418.05859375,509.0245666503906,474.0,153.00326538085938,145.00344848632812,241.0020751953125,97.42891693115234,227805.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0
p3,79,StyleGAN2_Output,536.0037231445312,474.0263671875,1.130746603012085,420.0428466796875,509.00885009765625,467.0267639160156,153.00326538085938,136.0,242.05165100097656,97.536376953125,229601.5,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0
p3,80,Gene_Crossover,555.0441284179688,460.0010986328125,1.2066147327423096,432.2603454589844,518.0347290039062,465.0010681152344,146.00341796875,131.0,256.001953125,103.65875244140625,233799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,80,Mutation_Enabled,531.0338745117188,438.0,1.2124061584472656,414.00482177734375,497.025146484375,468.0096130371094,148.0033721923828,134.0,243.00205993652344,99.87512969970703,211466.0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
p3,80,StyleGAN2_Output,527.0037841796875,440.0284118652344,1.1976585388183594,425.0576477050781,499.03607177734375,469.0010681152344,143.0034942626953,130.00384521484375,247.0081024169922,103.841796875,215144.5,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
p3,81,Gene_Crossover,552.0009155273438,469.00958251953125,1.176950216293335,427.01873779296875,517.024169921875,475.016845703125,149.00335693359375,134.0037384033203,248.00201416015625,101.5975112915039,236132.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,81,Mutation_Enabled,556.0728149414062,435.07354736328125,1.2781121730804443,434.1393737792969,518.0086669921875,482.0,151.0,130.03460693359375,257.001953125,102.58893585205078,220704.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1
p3,81,StyleGAN2_Output,556.1294555664062,436.00457763671875,1.275512933731079,440.6007385253906,519.0616455078125,477.00103759765625,150.00332641601562,126.015869140625,255.00196838378906,104.23587036132812,221665.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1
p3,82,Gene_Crossover,558.0223999023438,466.0096435546875,1.1974481344223022,438.22369384765625,526.0769653320312,472.0,145.0,132.0037841796875,265.00189208984375,101.42253112792969,238350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,82,Mutation_Enabled,552.177490234375,433.0184631347656,1.2751823663711548,415.0975646972656,515.0009765625,486.03704833984375,151.00331115722656,136.00367736816406,258.001953125,103.43728637695312,221581.5,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1
p3,82,StyleGAN2_Output,551.0580444335938,435.0103454589844,1.2667700052261353,417.4326171875,515.0621337890625,476.00421142578125,150.0,130.00384521484375,254.00196838378906,105.0645751953125,222075.5,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1
p3,83,Gene_Crossover,570.071044921875,466.0096435546875,1.2233030796051025,455.0538330078125,540.0037231445312,478.0041809082031,148.0,136.00367736816406,258.001953125,104.92594146728516,240360.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,83,Mutation_Enabled,549.2048950195312,435.0563049316406,1.2623765468597412,411.01947021484375,506.0088806152344,479.0,146.0,136.0330810546875,260.0076904296875,101.11758422851562,214215.0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
p3,83,StyleGAN2_Output,542.0922241210938,436.01031494140625,1.2433013916015625,420.0964050292969,502.00897216796875,471.0095520019531,148.0033721923828,125.00399780273438,251.0019989013672,104.17033386230469,215371.0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
p3,84,Gene_Crossover,553.0009155273438,458.039306640625,1.2073220014572144,424.09552001953125,515.0349731445312,469.0042724609375,149.00335693359375,132.0037841796875,240.0,100.44027709960938,223206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,84,Mutation_Enabled,564.0035400390625,439.0,1.2847460508346558,432.0740661621094,523.0611572265625,488.00103759765625,152.0032958984375,120.0,232.03448486328125,99.15445709228516,217898.5,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0
p3,84,StyleGAN2_Output,563.0142211914062,438.0011291503906,1.2854173183441162,432.2603454589844,522.1876831054688,480.051025390625,148.01351928710938,124.00403594970703,237.00210571289062,101.53402709960938,216871.5,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0
p3,85,Gene_Crossover,570.0008544921875,484.0093078613281,1.177665114402771,445.1123352050781,536.0596923828125,472.0042419433594,150.00332641601562,136.0,263.0,101.71253204345703,247752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,85,Mutation_Enabled,549.178466796875,407.03070068359375,1.3492311239242554,412.03033447265625,507.0039367675781,488.00408935546875,147.00340270996094,130.00384521484375,267.0074768066406,106.57279968261719,205980.0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
p3,85,StyleGAN2_Output,547.131591796875,408.01959228515625,1.3409444093704224,414.1461181640625,506.00396728515625,477.00103759765625,143.0034942626953,126.00396728515625,262.0019226074219,109.01768493652344,206093.0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
p3,86,Gene_Crossover,561.0009155273438,442.0045166015625,1.2692198753356934,425.3810119628906,520.138427734375,474.00421142578125,146.0,132.0037841796875,249.0,104.30288696289062,227019.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,86,Mutation_Enabled,560.0437622070312,447.01007080078125,1.2528661489486694,441.0918273925781,530.0235595703125,482.00933837890625,149.00335693359375,141.0035400390625,278.0,102.62409210205078,229851.0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
p3,86,StyleGAN2_Output,560.0142822265625,447.01007080078125,1.2528001070022583,439.0922546386719,528.01513671875,478.0041809082031,146.00341796875,134.0037384033203,274.0292053222656,104.63214874267578,228205.5,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
p3,87,Gene_Crossover,552.109619140625,470.0,1.1747013330459595,429.1409912109375,518.0154418945312,474.0094909667969,146.0,139.03236389160156,257.001953125,100.09611511230469,232279.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,87,Mutation_Enabled,553.1771850585938,468.0384521484375,1.1819053888320923,432.00115966796875,524.0467529296875,480.0041809082031,152.0032958984375,137.0,282.007080078125,96.26525115966797,231000.0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
p3,87,StyleGAN2_Output,557.1085815429688,466.0096435546875,1.1954872608184814,436.0286560058594,529.0084838867188,473.0010681152344,151.0,130.0,279.0161437988281,100.09663391113281,232756.5,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
p3,88,Gene_Crossover,554.0577392578125,454.0010986328125,1.2203885316848755,421.09619140625,510.0039367675781,474.00421142578125,144.0,128.00390625,262.0,102.96324157714844,227338.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,88,Mutation_Enabled,563.1278686523438,443.0552978515625,1.271010398864746,427.1685791015625,527.008544921875,477.01678466796875,151.00331115722656,137.0146026611328,261.0019226074219,99.9589614868164,226678.0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1
p3,88,StyleGAN2_Output,560.4319458007812,449.017822265625,1.2481285333633423,425.16937255859375,524.0038452148438,476.0,148.0,135.0148162841797,264.00189208984375,100.2859115600586,227616.5,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1
p3,89,Gene_Crossover,550.0081787109375,470.00958251953125,1.1702063083648682,434.0184326171875,516.0087280273438,474.0263671875,147.01361083984375,131.0,238.00210571289062,102.52470397949219,236399.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,89,Mutation_Enabled,564.04345703125,443.0282287597656,1.273154616355896,434.1946716308594,524.0152587890625,491.0010070800781,147.00340270996094,134.0037384033203,270.0018615722656,101.07598114013672,224969.5,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
p3,89,StyleGAN2_Output,565.2265014648438,448.0100402832031,1.2616380453109741,433.0738830566406,524.0009765625,479.0,148.0033721923828,134.01492309570312,267.0018615722656,103.27388763427734,228655.0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
p3,90,Gene_Crossover,558.2293701171875,456.0010986328125,1.224184274673462,435.0413818359375,524.0,470.0042419433594,142.00352478027344,133.00375366210938,250.0,102.498779296875,227707.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,90,Mutation_Enabled,557.0224609375,449.010009765625,1.2405568361282349,426.1689758300781,516.0242309570312,482.004150390625,146.00341796875,127.0,239.00836181640625,99.52182006835938,221921.5,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
p3,90,StyleGAN2_Output,552.0144653320312,447.0,1.2349317073822021,429.3367004394531,514.0972900390625,475.00103759765625,146.00341796875,126.015869140625,235.0021209716797,102.3309097290039,224095.0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
p3,91,Gene_Crossover,555.090087890625,450.0177917480469,1.2334847450256348,435.2252197265625,519.0241088867188,471.0095520019531,146.0,133.00375366210938,244.00204467773438,105.11231231689453,229887.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3,91,Mutation_Enabled,561.0436401367188,466.0010681152344,1.203953504562378,424.0577697753906,526.0,478.0167236328125,151.0,138.0,266.0,100.42782592773438,234022.0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0
p3,91,StyleGAN2_Output,558.0322875976562,462.0097351074219,1.207836627960205,428.0292053222656,521.0038452148438,476.00421142578125,149.00335693359375,136.0,258.031005859375,102.57796478271484,233583.5,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0
p4,42,Gene_Crossover,580.0215454101562,469.0,1.2367197275161743,464.0010681152344,542.0147705078125,488.12396240234375,161.0,103.00485229492188,236.0021209716797,105.46776580810547,245103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4,42,Mutation_Enabled,576.0034790039062,443.0282287597656,1.300150752067566,463.00433349609375,529.0084838867188,484.0093078613281,157.00318908691406,101.00495147705078,237.00210571289062,109.69622802734375,234230.0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1
p4,42,StyleGAN2_Output,573.0008544921875,445.0011291503906,1.2876391410827637,458.0010986328125,528.0009765625,488.00921630859375,159.00314331054688,99.00505065917969,235.0021209716797,110.27317810058594,233177.5,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1
p4,43,Gene_Crossover,578.0008544921875,469.00958251953125,1.2323859930038452,459.0174255371094,540.0148315429688,479.00103759765625,160.0,110.00454711914062,240.00209045410156,107.86194610595703,242322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4,43,Mutation_Enabled,584.013671875,432.0289306640625,1.3517929315567017,469.0,542.00830078125,487.00103759765625,157.00318908691406,105.0047607421875,231.00216674804688,112.0563735961914,226545.5,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0
